"Column Name","Label"
"S0501_C04_106E","Foreign born; Naturalized citizen!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 200 percent of the poverty level"
"S0501_C04_106M","Foreign born; Naturalized citizen!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 200 percent of the poverty level"
"S0501_C05_106E","Foreign born; Not a U.S. citizen!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 200 percent of the poverty level"
"S0501_C05_106M","Foreign born; Not a U.S. citizen!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 200 percent of the poverty level"
"S0501_C01_107E","Total!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0501_C01_107M","Total!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0501_C02_107E","Native!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0501_C02_107M","Native!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0501_C03_107E","Foreign born!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0501_C03_107M","Foreign born!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0501_C04_107E","Foreign born; Naturalized citizen!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0501_C04_107M","Foreign born; Naturalized citizen!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0501_C05_107E","Foreign born; Not a U.S. citizen!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0501_C05_107M","Foreign born; Not a U.S. citizen!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0501_C01_108E","Total!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0501_C01_108M","Total!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0501_C02_108E","Native!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0501_C02_108M","Native!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0501_C03_108E","Foreign born!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0501_C03_108M","Foreign born!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0501_C04_108E","Foreign born; Naturalized citizen!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0501_C04_108M","Foreign born; Naturalized citizen!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0501_C05_108E","Foreign born; Not a U.S. citizen!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0501_C05_108M","Foreign born; Not a U.S. citizen!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0501_C01_109E","Total!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0501_C01_109M","Total!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0501_C02_109E","Native!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0501_C02_109M","Native!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0501_C03_109E","Foreign born!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0501_C03_109M","Foreign born!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0501_C04_109E","Foreign born; Naturalized citizen!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0501_C04_109M","Foreign born; Naturalized citizen!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0501_C05_109E","Foreign born; Not a U.S. citizen!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0501_C05_109M","Foreign born; Not a U.S. citizen!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0501_C01_110E","Total!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0501_C01_110M","Total!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0501_C02_110E","Native!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0501_C02_110M","Native!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0501_C03_110E","Foreign born!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0501_C03_110M","Foreign born!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0501_C04_110E","Foreign born; Naturalized citizen!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0501_C04_110M","Foreign born; Naturalized citizen!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0501_C05_110E","Foreign born; Not a U.S. citizen!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0501_C05_110M","Foreign born; Not a U.S. citizen!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0501_C01_111E","Total!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0501_C01_111M","Total!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0501_C02_111E","Native!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0501_C02_111M","Native!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0501_C03_111E","Foreign born!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0501_C03_111M","Foreign born!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0501_C04_111E","Foreign born; Naturalized citizen!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0501_C04_111M","Foreign born; Naturalized citizen!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0501_C05_111E","Foreign born; Not a U.S. citizen!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0501_C05_111M","Foreign born; Not a U.S. citizen!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0501_C01_112E","Total!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0501_C01_112M","Total!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0501_C02_112E","Native!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0501_C02_112M","Native!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0501_C03_112E","Foreign born!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0501_C03_112M","Foreign born!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0501_C04_112E","Foreign born; Naturalized citizen!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0501_C04_112M","Foreign born; Naturalized citizen!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0501_C05_112E","Foreign born; Not a U.S. citizen!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0501_C05_112M","Foreign born; Not a U.S. citizen!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0501_C01_113E","Total!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family"
"S0501_C01_113M","Total!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family"
"S0501_C02_113E","Native!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family"
"S0501_C02_113M","Native!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family"
"S0501_C03_113E","Foreign born!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family"
"S0501_C03_113M","Foreign born!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family"
"S0501_C04_113E","Foreign born; Naturalized citizen!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family"
"S0501_C04_113M","Foreign born; Naturalized citizen!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family"
"S0501_C05_113E","Foreign born; Not a U.S. citizen!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family"
"S0501_C05_113M","Foreign born; Not a U.S. citizen!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family"
"S0501_C01_114E","Total!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 18 years"
"S0501_C01_114M","Total!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 18 years"
"S0501_C02_114E","Native!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 18 years"
"S0501_C02_114M","Native!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 18 years"
"S0501_C03_114E","Foreign born!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 18 years"
"S0501_C03_114M","Foreign born!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 18 years"
"S0501_C04_114E","Foreign born; Naturalized citizen!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 18 years"
"S0501_C04_114M","Foreign born; Naturalized citizen!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 18 years"
"S0501_C05_114E","Foreign born; Not a U.S. citizen!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 18 years"
"S0501_C05_114M","Foreign born; Not a U.S. citizen!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 18 years"
"S0501_C01_115E","Total!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 5 years only"
"S0501_C01_115M","Total!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 5 years only"
"S0501_C02_115E","Native!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 5 years only"
"S0501_C02_115M","Native!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 5 years only"
"S0501_C03_115E","Foreign born!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 5 years only"
"S0501_C03_115M","Foreign born!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 5 years only"
"S0501_C04_115E","Foreign born; Naturalized citizen!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 5 years only"
"S0501_C04_115M","Foreign born; Naturalized citizen!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 5 years only"
"S0501_C05_115E","Foreign born; Not a U.S. citizen!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 5 years only"
"S0501_C05_115M","Foreign born; Not a U.S. citizen!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 5 years only"
"S0501_C01_116E","Total!!Estimate!!Occupied housing units"
"S0501_C01_116M","Total!!Margin of Error!!Occupied housing units"
"S0501_C02_116E","Native!!Estimate!!Occupied housing units"
"S0501_C02_116M","Native!!Margin of Error!!Occupied housing units"
"S0501_C03_116E","Foreign born!!Estimate!!Occupied housing units"
"S0501_C03_116M","Foreign born!!Margin of Error!!Occupied housing units"
"S0501_C04_116E","Foreign born; Naturalized citizen!!Estimate!!Occupied housing units"
"S0501_C04_116M","Foreign born; Naturalized citizen!!Margin of Error!!Occupied housing units"
"S0501_C05_116E","Foreign born; Not a U.S. citizen!!Estimate!!Occupied housing units"
"S0501_C05_116M","Foreign born; Not a U.S. citizen!!Margin of Error!!Occupied housing units"
"S0501_C01_117E","Total!!Estimate!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0501_C01_117M","Total!!Margin of Error!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0501_C02_117E","Native!!Estimate!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0501_C02_117M","Native!!Margin of Error!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0501_C03_117E","Foreign born!!Estimate!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0501_C03_117M","Foreign born!!Margin of Error!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0501_C04_117E","Foreign born; Naturalized citizen!!Estimate!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0501_C04_117M","Foreign born; Naturalized citizen!!Margin of Error!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0501_C05_117E","Foreign born; Not a U.S. citizen!!Estimate!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0501_C05_117M","Foreign born; Not a U.S. citizen!!Margin of Error!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0501_C01_118E","Total!!Estimate!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0501_C01_118M","Total!!Margin of Error!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0501_C02_118E","Native!!Estimate!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0501_C02_118M","Native!!Margin of Error!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0501_C03_118E","Foreign born!!Estimate!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0501_C03_118M","Foreign born!!Margin of Error!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0501_C04_118E","Foreign born; Naturalized citizen!!Estimate!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0501_C04_118M","Foreign born; Naturalized citizen!!Margin of Error!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0501_C05_118E","Foreign born; Not a U.S. citizen!!Estimate!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0501_C05_118M","Foreign born; Not a U.S. citizen!!Margin of Error!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0501_C01_119E","Total!!Estimate!!Average household size of owner-occupied unit"
"S0501_C01_119M","Total!!Margin of Error!!Average household size of owner-occupied unit"
"S0501_C02_119E","Native!!Estimate!!Average household size of owner-occupied unit"
"S0501_C02_119M","Native!!Margin of Error!!Average household size of owner-occupied unit"
"S0501_C03_119E","Foreign born!!Estimate!!Average household size of owner-occupied unit"
"S0501_C03_119M","Foreign born!!Margin of Error!!Average household size of owner-occupied unit"
"S0501_C04_119E","Foreign born; Naturalized citizen!!Estimate!!Average household size of owner-occupied unit"
"S0501_C04_119M","Foreign born; Naturalized citizen!!Margin of Error!!Average household size of owner-occupied unit"
"S0501_C05_119E","Foreign born; Not a U.S. citizen!!Estimate!!Average household size of owner-occupied unit"
"S0501_C05_119M","Foreign born; Not a U.S. citizen!!Margin of Error!!Average household size of owner-occupied unit"
"S0501_C01_120E","Total!!Estimate!!Average household size of renter-occupied unit"
"S0501_C01_120M","Total!!Margin of Error!!Average household size of renter-occupied unit"
"S0501_C02_120E","Native!!Estimate!!Average household size of renter-occupied unit"
"S0501_C02_120M","Native!!Margin of Error!!Average household size of renter-occupied unit"
"S0501_C03_120E","Foreign born!!Estimate!!Average household size of renter-occupied unit"
"S0501_C03_120M","Foreign born!!Margin of Error!!Average household size of renter-occupied unit"
"S0501_C04_120E","Foreign born; Naturalized citizen!!Estimate!!Average household size of renter-occupied unit"
"S0501_C04_120M","Foreign born; Naturalized citizen!!Margin of Error!!Average household size of renter-occupied unit"
"S0501_C05_120E","Foreign born; Not a U.S. citizen!!Estimate!!Average household size of renter-occupied unit"
"S0501_C05_120M","Foreign born; Not a U.S. citizen!!Margin of Error!!Average household size of renter-occupied unit"
"S0501_C01_121E","Total!!Estimate!!ROOMS!!1 room"
"S0501_C01_121M","Total!!Margin of Error!!ROOMS!!1 room"
"S0501_C02_121E","Native!!Estimate!!ROOMS!!1 room"
"S0501_C02_121M","Native!!Margin of Error!!ROOMS!!1 room"
"S0501_C03_121E","Foreign born!!Estimate!!ROOMS!!1 room"
"S0501_C03_121M","Foreign born!!Margin of Error!!ROOMS!!1 room"
"S0501_C04_121E","Foreign born; Naturalized citizen!!Estimate!!ROOMS!!1 room"
"S0501_C04_121M","Foreign born; Naturalized citizen!!Margin of Error!!ROOMS!!1 room"
"S0501_C05_121E","Foreign born; Not a U.S. citizen!!Estimate!!ROOMS!!1 room"
"S0501_C05_121M","Foreign born; Not a U.S. citizen!!Margin of Error!!ROOMS!!1 room"
"S0501_C01_122E","Total!!Estimate!!ROOMS!!2 or 3 rooms"
"S0501_C01_122M","Total!!Margin of Error!!ROOMS!!2 or 3 rooms"
"S0501_C02_122E","Native!!Estimate!!ROOMS!!2 or 3 rooms"
"S0501_C02_122M","Native!!Margin of Error!!ROOMS!!2 or 3 rooms"
"S0501_C03_122E","Foreign born!!Estimate!!ROOMS!!2 or 3 rooms"
"S0501_C03_122M","Foreign born!!Margin of Error!!ROOMS!!2 or 3 rooms"
"S0501_C04_122E","Foreign born; Naturalized citizen!!Estimate!!ROOMS!!2 or 3 rooms"
"S0501_C04_122M","Foreign born; Naturalized citizen!!Margin of Error!!ROOMS!!2 or 3 rooms"
"S0501_C05_122E","Foreign born; Not a U.S. citizen!!Estimate!!ROOMS!!2 or 3 rooms"
"S0501_C05_122M","Foreign born; Not a U.S. citizen!!Margin of Error!!ROOMS!!2 or 3 rooms"
"S0501_C01_123E","Total!!Estimate!!ROOMS!!4 or 5 rooms"
"S0501_C01_123M","Total!!Margin of Error!!ROOMS!!4 or 5 rooms"
"S0501_C02_123E","Native!!Estimate!!ROOMS!!4 or 5 rooms"
"S0501_C02_123M","Native!!Margin of Error!!ROOMS!!4 or 5 rooms"
"S0501_C03_123E","Foreign born!!Estimate!!ROOMS!!4 or 5 rooms"
"S0501_C03_123M","Foreign born!!Margin of Error!!ROOMS!!4 or 5 rooms"
"S0501_C04_123E","Foreign born; Naturalized citizen!!Estimate!!ROOMS!!4 or 5 rooms"
"S0501_C04_123M","Foreign born; Naturalized citizen!!Margin of Error!!ROOMS!!4 or 5 rooms"
"S0501_C05_123E","Foreign born; Not a U.S. citizen!!Estimate!!ROOMS!!4 or 5 rooms"
"S0501_C05_123M","Foreign born; Not a U.S. citizen!!Margin of Error!!ROOMS!!4 or 5 rooms"
"S0501_C01_124E","Total!!Estimate!!ROOMS!!6 or 7 rooms"
"S0501_C01_124M","Total!!Margin of Error!!ROOMS!!6 or 7 rooms"
"S0501_C02_124E","Native!!Estimate!!ROOMS!!6 or 7 rooms"
"S0501_C02_124M","Native!!Margin of Error!!ROOMS!!6 or 7 rooms"
"S0501_C03_124E","Foreign born!!Estimate!!ROOMS!!6 or 7 rooms"
"S0501_C03_124M","Foreign born!!Margin of Error!!ROOMS!!6 or 7 rooms"
"S0501_C04_124E","Foreign born; Naturalized citizen!!Estimate!!ROOMS!!6 or 7 rooms"
"S0501_C04_124M","Foreign born; Naturalized citizen!!Margin of Error!!ROOMS!!6 or 7 rooms"
"S0501_C05_124E","Foreign born; Not a U.S. citizen!!Estimate!!ROOMS!!6 or 7 rooms"
"S0501_C05_124M","Foreign born; Not a U.S. citizen!!Margin of Error!!ROOMS!!6 or 7 rooms"
"S0501_C01_125E","Total!!Estimate!!ROOMS!!8 or more rooms"
"S0501_C01_125M","Total!!Margin of Error!!ROOMS!!8 or more rooms"
"S0501_C02_125E","Native!!Estimate!!ROOMS!!8 or more rooms"
"S0501_C02_125M","Native!!Margin of Error!!ROOMS!!8 or more rooms"
"S0501_C03_125E","Foreign born!!Estimate!!ROOMS!!8 or more rooms"
"S0501_C03_125M","Foreign born!!Margin of Error!!ROOMS!!8 or more rooms"
"S0501_C04_125E","Foreign born; Naturalized citizen!!Estimate!!ROOMS!!8 or more rooms"
"S0501_C04_125M","Foreign born; Naturalized citizen!!Margin of Error!!ROOMS!!8 or more rooms"
"S0501_C05_125E","Foreign born; Not a U.S. citizen!!Estimate!!ROOMS!!8 or more rooms"
"S0501_C05_125M","Foreign born; Not a U.S. citizen!!Margin of Error!!ROOMS!!8 or more rooms"
"S0501_C01_126E","Total!!Estimate!!Median number of rooms"
"S0501_C01_126M","Total!!Margin of Error!!Median number of rooms"
"S0501_C02_126E","Native!!Estimate!!Median number of rooms"
"S0501_C02_126M","Native!!Margin of Error!!Median number of rooms"
"S0501_C03_126E","Foreign born!!Estimate!!Median number of rooms"
"S0501_C03_126M","Foreign born!!Margin of Error!!Median number of rooms"
"S0501_C04_126E","Foreign born; Naturalized citizen!!Estimate!!Median number of rooms"
"S0501_C04_126M","Foreign born; Naturalized citizen!!Margin of Error!!Median number of rooms"
"S0501_C05_126E","Foreign born; Not a U.S. citizen!!Estimate!!Median number of rooms"
"S0501_C05_126M","Foreign born; Not a U.S. citizen!!Margin of Error!!Median number of rooms"
"S0501_C01_127E","Total!!Estimate!!1.01 or more occupants per room"
"S0501_C01_127M","Total!!Margin of Error!!1.01 or more occupants per room"
"S0501_C02_127E","Native!!Estimate!!1.01 or more occupants per room"
"S0501_C02_127M","Native!!Margin of Error!!1.01 or more occupants per room"
"S0501_C03_127E","Foreign born!!Estimate!!1.01 or more occupants per room"
"S0501_C03_127M","Foreign born!!Margin of Error!!1.01 or more occupants per room"
"S0501_C04_127E","Foreign born; Naturalized citizen!!Estimate!!1.01 or more occupants per room"
"S0501_C04_127M","Foreign born; Naturalized citizen!!Margin of Error!!1.01 or more occupants per room"
"S0501_C05_127E","Foreign born; Not a U.S. citizen!!Estimate!!1.01 or more occupants per room"
"S0501_C05_127M","Foreign born; Not a U.S. citizen!!Margin of Error!!1.01 or more occupants per room"
"S0501_C01_128E","Total!!Estimate!!VEHICLES AVAILABLE!!None"
"S0501_C01_128M","Total!!Margin of Error!!VEHICLES AVAILABLE!!None"
"S0501_C02_128E","Native!!Estimate!!VEHICLES AVAILABLE!!None"
"S0501_C02_128M","Native!!Margin of Error!!VEHICLES AVAILABLE!!None"
"S0501_C03_128E","Foreign born!!Estimate!!VEHICLES AVAILABLE!!None"
